type,author,text
comment,@ShinBeth-z7c,"MUI yg penting fulus, lalu kluar stempel..nah klo muncul isu spt ini, berarti MUI hrs tggu jawab kpd umat mouseliem...
Berarti semua label label hala yg tertempel di setiap RM dlsb pasti nga semua nga ada unsur babinya..Krn MUI sdh dibayar barter dg label stiker..
Ayo gugat dg class action itu MUI, Krn sdh MENIPU, MEMBOHONGI,  umat .
AYO...GUGAT.!!!!"
reply,@syariefdirgantara628,"Lah kok jadi ke MUI 😂
Sejak era Jokowi lalu, urusan sertifikasi & label halal itu sdh diambil aih oleh kementrian Agama (yg menteri Agama nya : si Yaqut Banser).

Nah tuh, Melek. Wkwkwkk"
reply,@ShinBeth-z7c,@syariefdirgantara628  tp itu makanan kan sdh lama...seblm di alihkan ke KEMENAG
comment,@sobatgemer9618,Penipuan demi uang
comment,@user8274gbwq,"permen yupi,pink mengandung pork😮"
comment,@Semasa-g7q,"😂😂😂 smakin mntabbb, inilah ndas mu etik, klo bos gk pduli apalagi anak buah 😂😂😂tepu2"
comment,@Scylds,"intinya semua produk makanan dari china, harap berhati2, terutama jajanan anak"
comment,@user8274gbwq,mantap👍
comment,@dimasibrahim3738,Produknya apa nih
comment,@MbahyutSehat,Barangnya apa saja bapak2 ibu2....yg lengkap dong informasinya.
comment,@44342,"Ini pasti kerjaan umat paulus,,,!!🙃"
comment,@ameagaryno,Salah satu alasan lain kenapa jokowi itu ....... Isi sendiri
comment,@hjjamilah4823,Ayo umumkan.produksi nya supaiya kami tak tertopu lagi ayo umumian nama produknya jangan.ngomong mutarr sana sini kami di daerah ini  resah karna blm di ketahui.produk kta
comment,@kadekslamet9343,"Yang makan uang negara atau korupsi,hilang beritanya ke public😂😂😂😂"
comment,@RaihanSyafiudin,Sudah wktu nya rakyat bergerak jgn and elin aparar...
comment,@sutoyoabad2503,Nonis jahat bnget ya
comment,@YudiChiki,Yg dosa siapa?
comment,@MahFudhoh-j6w,"Air hujan tuh, sudah jelas halal nya. Tak ada pajak , tak ada korupsi, tak ada pamer juga, tak pandang kaya miskin, Koruptor pun masih di kasih hujan😂."
comment,@aryawidura4320,"Apakah betul :
1. Corniche fluffy jelly
2. Corniche  arsmallow rasa apple
3. chomp chomp car marshmallow
4. chomp chomp flower marshmallow
5. TYL marshmallow isi selai vanila
6. AAA marshmallow rasa jeruk
7. SWEATME rasa coklat"
reply,@hidupku-x1r,Gelatin Hakiki juga
reply,@hidupku-x1r,Larbee marsmallow juga
reply,@budiwiyono5444,heran sama ortu jaman skrg ngasi makan anak makanan kimia buatan pabrik
comment,@ikinbelakang3309,"Apakah ketika memberikan sertifikat halal, produk makanan tsb tidak dicek lebih dulu? Kenapa sudah beredar baru ribut ga halal? Lucu...."
reply,@hidupku-x1r,Yg pinter dikit napah komennya
reply,@hidupku-x1r,"KLO org daftar halal sudah pasti di cek semuanya dari A sampai Z. Setelah dipastikan kehalalannya baru dikeluarkan oleh BPJPH Sertifikat halal nya melalui sidang dan fatwa MUI. Tapi masalahnya setelah Terbit Sertifikat Halal tersebut, PERUSAHAAN TERSEBUT TIDAK BERKOMITMEN MENJAGA PRODUK HALAL. DEMI APA? DEMI BIAYA PRODUKSI SERENDAH2NYA DAN OMSET MENINGKAT SEBESAR2NYA."
reply,@hidupku-x1r,"Kasus ini SAMA SEPERTI KRIM BERMERKURI YG SUDAH BERLABEL BPOM.
SAAT NGURUS IZIN REGISTRASI BPOM, DAN DI CEK BPOM SEMUA PAKAI BAHAN ALAMI.
SETELAH IJIN TERBIT, MALAH PRODUKSI KRIM NYA PAKAI MERKURI."
reply,@hidupku-x1r,"TERLALU BANYAK OWNER PERUSAHAAN YG NAKAL. 
DAN SELALU YG DIKAMBING HITAMKAN ADALAH BPOM/BPJPH.
MAKA DARI ITU KALO ADA TEMUAN WAJIB DITUTUP PERMANEN ITU PERUSAHAAN NAKAL"
reply,@syariefdirgantara628,"Hidupku : 
Sejak era Jokowi lalu, urusan sertifikasi & label halal itu sdh bukan di MUI lagi, sdh diambil aih oleh kementrian Agama (yg menteri Agama nya : si Yaqut Banser)."
comment,@dwickydermawan2349,lengkap sekali kerusakan di negara ini
comment,@AdaGrup-c5j,"Produk yg diberitakan:
1. Corniche Fluffy Jelly - Sertifikat halal

2. Corniche Marshmallow Rasa Apel Bentuk Teddy - Sertifikat halal

3. ChompChomp Car Mallow (bentuk mobil) - Sertifikat halal

4. ChompChomp Flower Mallow (bentuk bunga) - Sertifikat halal

5. ChompChomp Marshmallow Bentuk Tabung (Mini Marshmallow) - Sertifikat halal

6. Hakiki Gelatin - Sertifikat halal

7. Larbe - TYL Marshmallow Isi Selai Vanila - Sertifikat halal
Semua produk import izin ML
Hati hati  Brand brand itu 

8. AAA Marshmallow Rasa Jeruk

9. WEETIME Marshmallow Rasa Cokelat"
comment,@william6650,Ini sama saja meracuni ummat islam harus di hukum
reply,@narti2383,Upeti macet ya di dor dor  coba upeti lancar beda cerita 🤣🤣🤣🤣
comment,@syarifudinsyarifudin14,TRANSPARAN MERK PRODUKNYA TAKUT SAMA PENGUSAHANYA SERTA BAKING OKNUM POLRI / TNI
comment,@kanjengndoro7097,Pelicinnya kurang makanya haram
comment,@matamatmamat3761,"Sy klw beli makanan, ada tulisan made in cina.. ga jadi,klw barang oke dah.."
comment,@evisuryasari340,"Maaf jgn kan makanan ,skincare aja yg SDH ketahuan berbahaya dan overclem ,masih adem wae kasusnya pak ,tlng ditindak pak ,produk yg ngerusak wajah wanita indonesia dan anak 2 lahir Cacat bnyk Krn produk yg bermasalah tlng pak ,mafia nya PD adem wae ,maaf tlng pak ,"
comment,@hidupku-x1r,"Sama seperti KRIM BER MERKURI BPOM. Perusahaan tsb saat REGISTRASI BPOM, pakai BAHAN ALAMI.. pas izin nomor registrasi nya udah terbit, perusahaan tsb langsung PRODUKSI KRIM BERMERKURI. 

JADI JANGAN SELALU SALAHKAN BPOM/BPJPH.

PENGUSAHA2/OWNER2 PERUSAHAAN BANYAK YG NAKAL DEMI KEUNTUNGAN SEBESAR2NYA DAN BIAYA PRODUKSI SERENDAH2NYA!!!

CONTOH OWNER KRIM BERMERKURI BPOM YG SUDAH DIPENJARA : MIRA HAYATI"
comment,@yamikillua32,hmmmm
comment,@AlexCrypto-n7h,Apasih yg gabisa di negeri ini. Semua bisa dibeli..apalagi cuman sertifikat. Gapercaya coba urus sertifikasi sendiri. Paling tidak masuk ratusan juta.. Paling tidak.
comment,@AbiRoziqin,"Oh astaghfirullah langsung tutup pabrik y,, pak presiden,,yg terhormat"
comment,@masros858,Logo halal harus di ganti seperti semula.
comment,@masros858,BPOM kerjanya cuma apa saja.
comment,@shincelo4366,Yg makan ga berdosa 😮 kan kita sudah tau itu hahal...yg dosa bpjph sama bpom
comment,@maycome6496,kan yg penting amplop sogokan yg besar jdi sertifikat halal mudah keluar izinnya
comment,@DidiAyu-c5m,"Mengubah setelah mendapat sertifikasi halal atau memang sengaja diberikan label halal oleh ""oknum"" yang tidak bertanggung jawab yg bernaung di instansi tersebut pak ? kan bapak ma suka recall recall statement 😁"
comment,@AgusTisna-s9n,Duit duit duit
comment,@tnykun,Lucu banget negara kita ya😅
comment,@tajularifin6468,"PEJABAT,  PETUGAS harus janggung jawab  dunia akhirat  ......."
comment,@Jeki-g7w,Ini jaman Yaqut bukn sih
comment,@JakiAhmad-z6g,"iya,,,,produknya itu apa dan yg mana......."
comment,@sawunangsuny4788,"Hukumanya harus berat, jngan cuman OMON-OMON aja.."
comment,@MangRoni-tf2ct,Bagai mna kita yg mna halal yg mna hrm kita sebagai awm ksih tau dong biar kita tidk trjebk
comment,@aross5183,Sertifikasi halal indonesia yg kurang ketat klo halal MUI sdh pasti sangat ketat sertifikasi halalnya.
reply,@narti2383,Mata ketemu mata turun ke bawah meja kemu amplop saling cinta 🤣🤣🤣🤣🤣
reply,@aross5183,"@@narti2383 kita umat Islam sangat perlu lembaga yg mnjamin kehalalan sebuah produk yg kita pake / makan, dan saya percaya lembaga halal MUI yg ketat sertifikasnya."
reply,@narti2383,@@aross5183 aku lebih percaya hati nurani ku sendiri & pda tuhan ku yg aku sembah & ajaran  leluhur yg di tinggalkan 🙏🙏🙏 melihat apa yg saat ini terjadi tk punya lg rasa percaya pada pembuat ke bijakan
comment,@L4ngit_biru,"Halo babee haikal!!
😂😂😂😂😂😂😂"
comment,@samsulduha933,😂😂😂 guasah kaget klo di KONOHA yg jelas2 minuman keras ada lebel halal nya apalagi cuma makanan😂😂😂
comment,@ababill9086,Akibat salah kprahh bukan ahli yang di tugas
comment,@DedeMuhtar-o1i,BPOM kok bisa? Dari kosmetik hingga makanan.
comment,@SarmanDamaiTelaumbanua,kenapa juga dipaksa mengunakan logo halal?
comment,@Sulastri-k1l,"Mau duitnya tapi nggak mau kerja, sampai"" lemari, kulkas ,meja di kasih label halal, jadinya ya seperti itu, ya Allah....mo jadi apa Indonesia ini nantinya.............dari A sampai Z kok nggak bener semua, yg untung cuma pejabat"" & keluarganya + kolega""nya aja, rakyat di bikin susah teros...."
comment,@kasiyaniphone9103,Minyak oplosan Pertamina oplosan hakim suap cari kerja ada orang dalam aset rakyat di sita makanan oplosan enaknya jadi apa Indonesia
comment,@acepubaedillah6694,"BUKAN HANYA TEGURAN,, HARUSNYA TINDAK PIDANAKAN!!!"
comment,@SUPRIANTO-e4q,Rakyat sudah muak yang lebih haram yang makan uang rakyat para koruptor.
comment,@susialitasusialita,"Ini baru benar, Pak Haikal."
reply,@narti2383,Upeti macet ya di dar der dor coba upeti lancar beda cerita 🤣🤣🤣🤣
reply,@susialitasusialita,"@narti2383  QS. Al-Baqarah:173, Al-Maidah:3, Al-An'am:145, An-Nahl:115 sudah disebutkan mengenai hal itu. Kalau masih berdasarkan upeti, ya.. silahkan menantang Sang Pencipta manusia itu akibatnya tanggung sendiri!"
comment,@mahfudzbojonegoro8801,Yang bertanggung jawab itu penyelia halalnya perusahan trsud..krn stiap produk yg berlebel halal ada auditor halalnya..rangkaian dari SJPH
reply,@ShinBeth-z7c,"Kan diindonesia ini yg penting uang, label halal n stiker ditukar dg segepok uang.."
comment,@bambofficial8950,"Sebutkan dong produk nya jangan cuma narasinya doang biar masyarakat tau, kapan perlu diiklankan di spandu2 di jalan2"
comment,@Stelankendo,Negara lawak. Dia yg bikin aturan dia yg ribet. Mentri gak guna.     Yg di perlukan itu cap haram bukan halal.😅
comment,@vikabotv2162,Lahhh bijimane sampe kluar label halal'
comment,@mux9557,pasti ujung2nya ngeless lagi
comment,@dadandimyati5524,Pegawaei nya haeus muslim  ygtast pd Alllh SWT.
comment,@faishal8868,Sangksinya apa? Itu sdh terjadinya penipuan publik... artinya ada hukum tindak Pidananya bukan sekedar menarik produk...
comment,@joesairrifle3837,Kelihatannya barang impor dari china
comment,@kohar212,tampilkan dong produknya biar masyarakat tau...gimana sih
reply,@Dma_islam,Tonton dulu bu baru komen yaa
reply,@aditschannel298,03:06
reply,@yayuky.s9934,"Biasakan nonton beritanya sampai selesai, jangn asal komentar"
reply,@dutaduta5445,Pertanyasn yg Konyol
reply,@aryahmad3894,Tonton sampai selesai om. Baru komen
comment,@SihombingSihombing-nl3yq,Penetasan enak kali 😅😅😅
comment,@ayessanovianingsih2537,"Ini produk sda lama keluar, kok pemerita baru sekarang di bilang tdak halal, mukin  perusaan ini blum bayar suap kali."
comment,@keylazaenabillah144,"Lah emang waktu dapetin sertifikat halal kaga dicek lg apa sama bpjh produk makanannya,,,"
reply,@hidupku-x1r,"LW ngerti yg namanya perusahaan licik? 
Sama seperti krim ber-merkuri berlabel BPOM. Kasusnya sama, saat daftar izin ke BPOM pakai bahan alami. Setelah izin terbit, malah pakai merkuri.
Itulah mengapa BPOM / BPJPH UJI SAMPLING DI LAB MEREKA SECARA ACAK UNTUK PRODUK YG BEREDAR DI PASARAN. KETAHUAN LAH PRODUSEN2 LICIK TERSEBUT.

MAU KAMBING HITAMIN BPOM/BPJPH LAGI?

KASIAN MEREKA NGURUS PRODUK RIBUAN TIAP HARI SUDAH SESUAI SOP.
EMANG DASAR PRODUSEN NYA TIDAK BERKOMITMEN, TIDAK BERTANGGUNG JAWAB. MAU NYA UNTUNG SELANGIT, BIAYA PRODUKSI SEMINIMAL MUNGKIN."
comment,@depsensang4865,yaa gimana dah gak jelas
comment,@AdeYusuf-l4o,Barangnya apa aja tuh
comment,@ayessanovianingsih2537,"Siapa yg ngeluar izinya, dia juga haram,  seharusnya saat mau mengeluarkn izin, apa yg mau di keluarkn di tes dulu, ada mengandung apa pun."
comment,@sakinahsakinah7790,"DI INDONESIA MANA ADA YG HALAL KECUALI TANAM SINGKONG  REBUS  ,   UBI REBUS ,JAGUNG REBUS JAJANAN TIWUL,  GATOT ,  MASAKAN TANPA MICIN DAN PENYEDAP LAINNYA BARU.HALAL ,  YG HALAL UANG KORUPSI"
comment,@bagusjaya13,makanan yg mengandung banyak gula itu lo juga haram kan
comment,@YayahYaya-u4i,Logo halal nya aja gk jls menyerupai gunung.padahal sdh cakep dan jls label yg dulu
reply,@syariefdirgantara7670,Logo halal yg baru (versi kementrian Agama era si Yaqut Banser) itu memang dibentuk menyerupi gunungan wayang kulit.
comment,@zamrizal5840,Pemerintah harus kasih sanksi tegas pada perusahaan2 yg kurang hajar !! Mempermainkan dan menipu lebel halal..kita muslim mayoritas jgn mau di kangkangi umat lain
comment,@drafterars5338,Kabinet hsl pemilu curang y begitu?apalagi si penjilat yaman ini 😂😂😂😂😂😂
comment,@beejoo3279,"Nama produknya apa ?
Kenapa tidak di sebutkan ?"
comment,@muhasim9439,Udah gk heran  BPOM gak kerja dari dulu cuman tidur bangun gajian
reply,@budiwiyono5444,lah yg bongkar /ungkap kasus ini bukan bpom?
reply,@adnansaleh2759,"Mungkin kamu yg tidur, lha ini yang bongkar kan BPOM"
reply,@dubuausy,Yg kasih label tu yaqut nganu united
comment,@khomarruddin7831,Indonesia  bobrok semenjak pak harto tidak berkuasa
reply,@syariefdirgantara7670,"Reformasi yg gagal & kebablasan 👎

Gw sendiri ngalamin langsung, disaat awal2 reformasi, optimisme dan harapan masyarakat menguat melambung tinggi thd era baru tsb. 
Pemerintahan Habibie diisi orang2 kompeten dan KKN nyaris tidak ada tdk terdengar.

Ketika Habibie digantikan gusdur, arah reformasi mulai melenceng. Pada bermunculan lagi KKN dimana2.

- Pemerintahan dan istana sangat pekat berbau perkoncoan. 
Para pejabat2 negara banyak diisi konco2 satu geng NGANU atau kerabat sanak sodara sendiri (ponakan2 gusdur pada menjabat mentri atau pejabat tinggi negara).
Istana negara jadi kayak warkop atau balai RT. 
Banyak orang2 gakjelas pada ngegembrong nongkrong di istana sambil gakjelas pada ngapain dan pada mau apa tuh orang2 tsb.

- Kasus2 korupsi & pungli pada marak bermunculan. Dari tingkat pusat, hingga ke keroco2nya di daerah2.
Kalo pengen urusan lancar dgn orang2 pelat merah, kudu siapin amplop coklat dibawah meja.

- Premanisme dan ormas2/LSM gakjelas pada marak bermunculan dimana2.
Gw inget bener, saat di era tsb mulai muncul tradisi baru tiap mo lebaran ato akhir tahun : pada nongol ngantri preman2 berseragam ormas nyodorin ""froposal"" permintaan dana THR dan tunjangan operasional buat ormas mereka.

- Cukong2 & boss2 kayu ilegal dan pembalakan liar SDA hutan, marak dimana2. 
Hutan2 lindung & kayu2 jati PERHUTANI dijarah habis2an oleh gerombolan yg mengikuti omongan Gusdur ""..ambil aja kayu itu, toh dulu yg menanamnya moyang kalian...gitu aja kok repoot"" 😂 
Polisi hutan /Jagawana tdk berdaya karena penjarahan tsb dibekingi oleh ormas loreng abal2 berkopiah.

Kerusakan alam paling parah dalam waktu paling singkat (dua tahun). Hutan2 pada gundul, banjir & longsor dimana2.

- Kemaksiatan dan kemerosotan tatanan moral & sosial dimana2.
Pada marak pentas2 dangdut seronok, dgn segala macem kreasi goyang seronoknya. Dari mulai goyang ngebor, goyang gergaji, goyang patah2, goyang dombret, segalamacem gakjelas.
Majalah2 dan koran2 cabul pada marak beredar di pinggir jalan atau dijajakan di lampu merah.

Era pemerintahan paling aji mumpung kampungan. Memalukan dan kemunduran di berbagai aspek berbangsa.
."
comment,@fendika8882,Salahakan juga yg memberi serifikat halal ..
comment,@Rofikhusnur,masalahnya siapa yg beri sertifikasi pak??? bisa donk tanggung jawab.
comment,@Gunawan-n3n,Kok baru ngomong sekarang ada apa yaaaaa ?? Eng ing eng
comment,@heruyudiantosby7782,kalo makanan haram kalo duit korupsi bagi pejabat itu halal
comment,@sulastri8399,Itu tanggung jwab memberikn halal pda produk trsbut.
comment,@wahyufauzan7756,"Gitu dong, orang Prabowo tulen unjuk gigi, jangan kalah sama orang Mulyono"
comment,@mfaizin4976,Pecat aja haikal hasan gak bisa kerja. Katanya mau jadi oposisi tapi dikasih jabatan mau. Tapi gak bisa kerja
comment,@aftonridlowi5046,"Mungkin beritanya benar, yg penting tdk pengalihan isu😂"
comment,@hideousnorton,Banyak yang udah makan 😅
comment,@MuhammadRidho-g2r,Aneeeeh 😂😂😂
comment,@HADIJAHHadijah-h9g,Itu menteei halal nya dikasi aja makan barang yg haram .demi uang ringgit lagi bagus negara  malaysia singapura kalau harqm ya haram ttp haram sampai kapanpun ttp haram tapi dinegara indonesia ku tercinta ini yg haram dihalal kan demi uang kekayaan dan naik jabatan pada umumnya
comment,@liesoenhian3536,MENGAPA CUMA 9 MACAM ???!
comment,@icujambul3691,"Makanya Negara ini semakin Gelap,... Haram dikatakan Halal! "" Selamat menuju kegelapan yg semakin nyata"
comment,@Spongebob-k5x,"dimata uang apapun bisa halal. Jadi agama bukan patokan. Meskipun sholat 5 waktu setiap hari. setiap bulan puasa selalu full senin Kamis ga pernah tinggal. Semua gada artinya dimata uang. 
Soal agama saja bisa di kibulin apalagi soal hukum uang solusinya. 
Klo kita kritik keras dikit langsung di tangkap😢"
comment,@mbahuyut6838,Pengawas makanan halal gimana tuh??
comment,@prianawira1155,Kayaknya lebih deh.soalnya nggak ada yang ngawasi secara berkala
comment,@SelihPuyuh,dilebel halall rakyat ditipu ujangnye2 yang berwenang kena saksi doang....pecat pecat slidiki kekayaanya ambil buat negara...
comment,@ikhwanbaz5796,"Tlg lembaga terkait publikasikan daftar produk yg mengandung unsur haram, dr seluruh produk di Indonesia, krn sekali saja orang Islam mengkonsumsi produk haram tsb maka doanya tdk akan terkabul. Bagaimana masyarakat mau berperan aktif kalau tdk dipublikasikan secara luas."
comment,@antoabi6296,Setingan
comment,@ariyanto893,"Negeri Konoha memang mantappp...jgn kan cuma logo,pihak yg berwenang pun bisa di suap biar non halal jd halal😂,skincare aja byk mafia nya apalagi yg lain.SDM nya memang harus di rubah supaya tidak mudah untuk di suap dan menyuap"
comment,@Belekbek123,Wong yg penting bayar dan yg penting ada uang suap...halal gk halal mana ada di urus🤫🤫
comment,@denz8664,"setorannya kurang ya bos,ingat kasus kinderjoy kaya apa??cari uang yang halal, jangan cuma bisa memeras dengan menjatuhkan produk, dengan mengatasnamakan konsumen.gimana investor ga pada cabut, maennya kaya gini terus dari dulu👎👎👎"
comment,@cenel2an,"Rajin bgt inspeksi sih bpom halal,"
comment,@Cleeon,"Maaf selanjutnya jangan pakai bahasa ingredients, pakai komposisinya atau bahan baku saja, biar lebih banyak yang mengerti"
comment,@henry-kx9pe,itu makanan buat yg beragama tapi suka korupsi wkwk
comment,@tegarjaya2676,itu orang yg dlu prnh ketemu dan berbicara dgn nabi Muhamad dlm mimpi yak ?
comment,@ikhwanbaz5796,"Itu tugasnya BPOM yg bekerja tdk becus, harusnya dilakukan pemeriksaan secara rutin semua jenis produk makanan, kosmetik dll. Itu orang yg ngomong merasa tdk bersalah, padahal itu tugas mrk. Dan setiap hasil pemeriksaan diumumkan secara luas di masyarakat, ini malah tdk diumumkan. Akhirnya umat Islam dirugikan. Mhn BPOM menjelaskan cara menetralisir dr dlm tubuh spy bebas dr barang2 haram."
reply,@joeaziz7490,Lantikan politik memang lah tak becus mengurusi jabatannya... Mereka cuma pakar menjilat aja
comment,@padliahmad8824,Sebutkan produknya Pak
comment,@matjebonklumen147,"Amanah yg di pegang oleh ulul amri adalah amanah Allah, jgn mencari neraka sia sia wahai pemerintah"
comment,@negarawanmiskin,"Assalamu'alaikum waketum MUI anwar abas..
😅😅😅😅"
reply,@syariefdirgantara7670,"Sertifikasi & label halal itu sejak era Jokowi lalu sdh bukan dibawah MUI lagi, tapi sdh diambil alih kementrian Agama (Menteri nya saat itu : si Yaqut Banser).

Nah tuh."
reply,@syariefdirgantara7670,"KH Hasyim Muzadi saat awal2 menjabat sbg ketum PBNU di akhir 90 an, sempat berucap getir soal kondisi NU saat itu, yg menurutnya sudah harus ""Mandi Wajib/junub"", bukan lagi sekedar bersih2.

Kebobrokan & pembusukkan di NU sendiri kalo menurut Gus Najih putra Mbah Moen, itu disebabkan oleh kebanyakan makan uang2 haram dan duit2 gakjelas.

Kalo soal berurusan dgn duit2 penguasa & duit2 gakjelas, itusih udah lama. Rekam jejak sejarahnya jg jelas dari thn 90 an.
Di thn 1992, NU digegerkan dgn bocor  terungkapnya aliran dana2 judi porkas/SDSB, dari pemerintah Orba ke PBNU.
Sejumlah ulama & kyai sepuh memberikan reaksi keras.

Sblmnya, KH As'ad Sjamsul Arifin Situbondo & KH Ali Yafie Pare-Pare, memilih utk ""berlepas tangan"" dari Gusdur-PBNU dan mengundurkan diri dari jabatan dewan penasihat & Rais Aam PBNU.

Majlis Syuriah NU, pimpinan KH Ilyas Ruchiyat, memberikan teguran dan peringatan keras kpd Gusdur (Ketum PBNU) dan Abd. Ghafar Rahman (Sekjen PBNU), sbg pihak2 yg terlibat dan bertanggung jawab dlm pembuatan surat permohonan dana ke yayasan judi SDSB milik pemerintah ORBA tsb.

Nah tuh lagi. Pikir sendiri noh."
comment,@ninja31zzzzzz81,"Makanan Haram, Apem ngak Haram oleh Haikal Hasan"
comment,@kingapitedit3903,"HALAL di BAWAH MUI, lebih aman dari pada HALAL WAYANG hanya mengutamakan UANG, Kembalikan aja lambang HALAL MUI . Hapus logo HALAL WAYANG"
reply,@lempungbdg20,
reply,@OrangKaya-t1e,"Sama aja.
Malah lebih parah klo ormas yg ngurus, contoh aja yg sudah2 masa kulkas ada sertifikat halal...😂😂."
reply,@SANYNAKY,setuju
comment,@RedmiEnampro,"Ujung"" ny amplop"
comment,@SutarnoPutat-l6k,Indonesia marak penipuan  pejabat yg berwenang diam aj
comment,@kingapitedit3903,"Lebih bagus HALAL MUI, malah di ubah jadi HALAL WAYANG. dari dulu rakyat sudah tau, HALAL WAYANG banyak MWNIPU.."
reply,@kyuunspark2392,"Betul banget bro. Orang MUI udah di-ma'sum, tidak mungkin berbuat dosa."
comment,@istiqomah9879,Apa ja tuh?
comment,@dindinajyagaida5226,Korupsi?... Maju terus.. Padahal Haram...
comment,@MuhammadMuhammad-zf9bn,Jelas jelas itu penipuan komposisi dan jual beli barang tida sesuai
comment,@mayangsari9800,NEGARA PALING RUWETTTTT
comment,@Annsuzan31,"Artinya.... Makanan berlabel halal belum berarti halal 100%. Bisa berarti halal dan jg  haram. 
Hal ini bisa karena oknum MUI yg nakal, atau metode pemeriksaanya yg kurang akurat. Atau karena pengusahanya yg nakal."
reply,@shaabi507,"Bukan MUI tapi sudah diambil alih oleh kemenag.
Jangan tuduhannya ke MUI.belajar tuk cek kebenarannya."
reply,@Annsuzan31,"@shaabi507  oh sudah diganti kemenag ya... Ya kalau gt tinggal diganti aja, berarti kemungkinannya oknum kemenag. Gitu aja koq repot"
comment,@ardimawardin3120,"Yang mengeluarkan sertifikat halal pada produk itu, harus bertanggung jawab dan di proses hukum."
reply,@syariefdirgantara628,"Sejak era kedua Jokowi lalu, urusan sertifikasi & label halal sdh bukan dari MUI lagi, tpi sdh diambil alih oleh kementrian Agama dibawah Yaqut Banser."
reply,@syariefdirgantara628,"JASMERAH. Rekam jejak sejarah gakpernah berdusta.

KH Hasyim Muzadi saat awal2 menjabat sbg ketum PBNU di akhir 90 an, sempat berucap getir soal kondisi NU saat itu, yg menurutnya sudah harus ""Mandi Wajib/junub"", bukan lagi sekedar bersih2.

Kebobrokan & pembusukkan di NU sendiri kalo menurut Gus Najih putra Mbah Moen, itu disebabkan oleh kebanyakan makan uang2 haram dan duit2 gakjelas.

Kalo soal berurusan dgn duit2 penguasa & duit2 gakjelas, itusih udah lama. Rekam jejak sejarahnya jg jelas dari thn 90 an.
Di thn 1992, NU digegerkan dgn bocor  terungkapnya aliran dana2 judi porkas/SDSB, dari pemerintah Orba ke PBNU.
Sejumlah ulama & kyai sepuh memberikan reaksi keras.

Sblmnya, KH As'ad Sjamsul Arifin Situbondo & KH Ali Yafie Pare-Pare, memilih utk ""berlepas tangan"" dari Gusdur-PBNU dan mengundurkan diri dari jabatan dewan penasihat & Rais Aam PBNU.

Majlis Syuriah NU, pimpinan KH Ilyas Ruchiyat, memberikan teguran dan peringatan keras kpd Gusdur (Ketum PBNU) dan Abd. Ghafar Rahman (Sekjen PBNU), sbg pihak2 yg terlibat dan bertanggung jawab dlm pembuatan surat permohonan dana ke yayasan judi SDSB milik pemerintah ORBA tsb."
reply,@hidupku-x1r,"PRODUSENNYA BRO, DI CEK DULU. SELAMA BAHAN GAK DIRUBAH2 SAMA PRODUSENNYA GAK MASALAH TUH LOGO HALAL."
reply,@RoyAhmad-e4u,Ada indikasi komposisi dirubah setelah dapat sertifikasi halal?
reply,@guess-ck9kv,"Bisa Saja produk yang diberikan untuk diperiksa kehalalannya di Lab itu gak ada unsur babinya, pas udah terbit sertifikat halalnya, produk yang dijual dan dipasarkan udah  ada unsur babinya."
comment,@ABDRasyid-wz3uo,Kembalikn logo halal ke mui karna itu lebih yakin
comment,@satriowirang7308,Pengalihan isu ijazah palsu
comment,@cunnel8552,"Innalillah indonesia yg mayoritas penduduknya muslim tapi aneh kok masih bisa meloloskan produk yg tidak halal tapi dapat sertifikat halal, beginilah kinerja pihak terkait, bagaimana mekanisme tahap tes kandungan makanan, dan bagaimana label halal itu di dapatkan?"
reply,@TemuRaharjo-kl1kx,Ktp nya yg islam
comment,@ufairakamilanurcahya9197,Waduh
comment,@raumesdewe8711,Hati” dngan makanan karna perusahaan gk bisa di percaya
comment,@khumedmuhroji5507,PARAH BENER2 PARAH...MAKAN GAJI BUTA JA
comment,@AhmadDaris-jk7dg,Dosanya di tanggung pejabat terkait logo halal
reply,@WahyuDinor-jr4ls,Halal tapi penuh kepalsuan.. Usut tuntas
comment,@rakanarayinaofficial,"Atuh kl belum jelas, kenapa beredar dan dilabeli Halal."
reply,@wahyukanebo,Ada oknum
comment,@peniupsalju787,Panganane sing kuat tuku panganan iku😂😂😂
comment,@arifinbodah2061,"Mungkin ada amplopnya, shg keluarlah label halal"
reply,@wahyukanebo,Ada oknum
comment,@ResaRifa,"Makanan haram GK mau ,tapi duit Haram rebutan ,munafik"
comment,@herlinaaprilia192,Label halalnya dari MUI atau dari Kemenag??!
comment,@ajimuhamad6044,Ada pengawas kok bisa lolos 😃😃😃😃
comment,@Fraktur-Hepar,Saya mohon ditempat saya digresik Driyorejo desa krikilan juga sangat banyak anak Ntt yang berbuat onar dan sangat sulit sekali diatur.. saya mohon pak bupati gubernur DPR karena kepala desa camat hanya membiarkan tidak ada tindakan tegas hanya teguran teguran tapi terus terulang.. semoga Allah membalas semua kebaikanmu wahai pemangku jabatan yang adil..!.
reply,@abdulaziz-yb3so,Warga lokal gk ada persatuan kh di sana...?
reply,@KhomsinatunMunik-gj9qy,tempeleng aja boss ..weddi ta😅
reply,@Iteng_Blacky,Jabgan mau kalah sama orng timur mereka cm numpang bukan pemilik
comment,@SupriyadiMarkus-r2t,"Produk yg halal,kulkas,kipas angin,tv,sandal,sepatu"
